Word i,Word i entity tag,Word i POS,Stopword
الداخل,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يعطى,O,verb,no
المريض,O,noun,no
مادة,O,noun,no
تباين,O,noun,no
عن,O,prep,yes
طريق,O,noun,no
الحقن,O,noun,no
ل,O,prep,no
جعل,O,noun,no
رؤية,O,noun,no
المناطق,O,noun,no
الشاذة,O,noun,no
في,O,prep,yes
الجسم,O,noun,no
أكثر,O,adj_comp,yes
سهولة,O,noun,no
.,O,punc,no
يستطيع,O,verb,no
التصوير,O,noun,no
المقطعي,O,adj,no
ب,O,prep,no
الإصدار,O,noun,no
البوزيتروني,O,adj,no
أن,O,conj_sub,yes
يظهر,O,verb,no
ما,O,conj_sub,yes
إذا,O,conj_sub,yes
كان,O,verb,yes
السرطان,B,noun,no
المريئي,I,adj,no
قد,O,part_verb,yes
انتشر,O,verb,no
إلى,O,prep,yes
أماكن,O,noun,no
أخرى,O,adj,yes
من,O,prep,yes
الجسم,O,noun,no
أم,O,conj,no
لا,O,part_neg,yes
",",O,punc,no
حيث,O,adv_rel,yes
يجري,O,verb,no
حقن,O,noun,no
المريض,O,noun,no
من,O,prep,yes
أجل,O,noun,yes
هذا,O,pron_dem,yes
الفحص,O,noun,no
ب,O,prep,no
كمية,O,noun,no
ضئيلة,O,adj,no
و,O,conj,no
آمنة,O,adj,no
من,O,prep,yes
سكر,O,noun,no
مشع,O,adj,no
.,O,punc,no
يكون,O,verb,yes
جهاز,O,noun,no
التصوير,O,noun,no
المقطعي,O,adj,no
ب,O,prep,no
الإصدار,O,noun,no
البوزيتروني,O,noun,no
صورا,O,noun,no
ل,O,prep,no
تلك,O,pron_dem,yes
المناطق,O,noun,no
من,O,prep,yes
الجسم,O,noun,no
التي,O,pron_rel,yes
يجري,O,verb,no
امتصاص,O,noun,no
السكر,O,noun,no
فيها,O,prep,no
.,O,punc,no
و,O,conj,no
تبدو,O,verb,no
خلايا,O,noun,no
السرطان,O,noun,no
أكثر,O,adj_comp,yes
وضوحا,O,noun,no
",",O,punc,no
ل,O,prep,no
أنها,O,conj_sub,yes
تستخدم,O,verb,no
السكر,O,noun,no
ب,O,prep,no
صورة,O,noun,no
أسرع,O,adj_comp,no
من,O,prep,yes
الخلايا,O,noun,no
الطبيعية,O,adj,no
.,O,punc,no
يظهر,O,verb,no
تنظير,O,noun,no
العظام,O,noun,no
ما,O,conj_sub,yes
إذا,O,conj_sub,yes
كان,O,verb,yes
السرطان,B,noun,no
المريئي,I,adj,no
قد,O,part_verb,yes
انتشر,O,verb,no
إلى,O,prep,yes
العظام,O,noun,no
.,O,punc,no
يقوم,O,verb,no
الطبيب,O,noun,no
من,O,prep,yes
أجل,O,noun,yes
هذا,O,pron_dem,yes
الفحص,O,noun,no
ب,O,prep,no
حقن,O,noun,no
المريض,O,noun,no
ب,O,prep,no
كمية,O,noun,no
ضئيلة,O,adj,no
و,O,conj,no
آمنة,O,adj,no
من,O,prep,yes
مادة,O,noun,no
مشعة,O,adj,no
.,O,punc,no
تنتقل,O,verb,no
هذه,O,pron_dem,yes
المادة,O,noun,no
مع,O,noun,yes
تيار,O,noun,no
الدم,O,noun,no
و,O,conj,no
تتجمع,O,verb,no
في,O,prep,yes
العظام,O,noun,no
.,O,punc,no
و,O,conj,no
يقوم,O,verb,no
جهاز,O,noun,no
تصوير,O,noun,no
ب,O,prep,no
التقاط,O,noun,no
صور,O,noun,no
ل,O,prep,no
العظام,O,noun,no
.,O,punc,no
ك,O,prep,yes
ما,O,pron_rel,yes
قد,O,part_verb,yes
يلجأ,O,verb,no
الأطباء,O,noun,no
أيضا,O,adv,yes
إلى,O,prep,yes
الجراحة,O,noun,no
التنظيرية,O,adj,no
ل,O,prep,no
تحديد,O,noun,no
المرحلة,O,noun,no
التي,O,pron_rel,yes
بلغها,O,verb,no
السرطان,B,noun,no
المريئي,I,adj,no
.,O,punc,no
يقوم,O,verb,no
الجراح,O,noun,no
خلال,O,noun,no
هذه,O,pron_dem,yes
العملية,O,noun,no
ب,O,prep,no
إجراء,O,noun,no
شقوق,O,noun,no
جراحية,O,adj,no
صغيرة,O,adj,no
على,O,prep,yes
بطن,O,noun,no
المريض,O,noun,no
",",O,punc,no
ثم,O,conj,no
يدخل,O,verb,no
أنبوبا,O,noun,no
دقيقا,O,adj,no
مضيئا,O,noun,no
يسمى,O,verb,no
منظار,O,noun,no
البطن,O,noun,no
إلى,O,prep,yes
بطن,O,noun,no
المريض,O,noun,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يقوم,O,verb,no
الجراح,O,noun,no
ب,O,prep,no
استئصال,O,noun,no
عقد,O,noun,no
لمفية,O,noun,no
أو,O,conj,yes
يأخذ,O,verb,no
عينة,O,noun,no
من,O,prep,yes
النسيج,O,noun,no
من,O,prep,yes
أجل,O,noun,yes
الخزعة,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
لا,O,part_neg,yes
يكون,O,verb,yes
من,O,prep,yes
الممكن,O,adj,no
معرفة,O,noun,no
المرحلة,O,noun,no
التي,O,pron_rel,yes
بلغها,O,verb,no
السرطان,O,noun,no
إلا,O,part_restrict,yes
بعد,O,noun,yes
استئصال,O,noun,no
الورم,O,noun,no
و,O,conj,no
العقد,O,noun,no
اللمفية,O,adj,no
المجاورة,O,adj,no
جراحيا,O,adj,no
.,O,punc,no
علاج,O,noun,no
سرطان,B,noun,no
المريء,I,noun,no
يعتمد,O,verb,no
نوع,O,noun,no
المعالجة,O,noun,no
المستعملة,O,adj,no
على,O,prep,yes
حجم,O,noun,no
الورم,O,noun,no
و,O,conj,no
مكانه,O,noun,no
",",O,punc,no
و,O,conj,no
المرحلة,O,noun,no
التي,O,pron_rel,yes
بلغها,O,verb,no
المرض,O,noun,no
",",O,punc,no
و,O,conj,no
الحالة,O,noun,no
الصحية,O,adj,no
ل,O,prep,no
المريض,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يستخدم,O,verb,no
الأطباء,O,noun,no
في,O,prep,yes
معالجة,O,noun,no
السرطان,B,noun,no
المريئي,I,adj,no
الجراحة,O,noun,no
",",O,punc,no
أو,O,conj,yes
المعالجة,O,noun,no
الكيميائية,O,adj,no
",",O,punc,no
أو,O,conj,yes
المعالجة,O,noun,no
الإشعاعية,O,adj,no
.,O,punc,no
أو,O,conj,yes
توليفة,O,noun_prop,no
من,O,prep,yes
بعض,O,noun_quant,yes
هذه,O,pron_dem,yes
الطرق,O,noun,no
.,O,punc,no
يعتمد,O,verb,no
اختيار,O,noun,no
الجراحة,O,noun,no
ل,O,prep,no
معالجة,O,noun,no
السرطان,B,noun,no
المريئي,I,adj,no
على,O,prep,yes
موضع,O,noun,no
الورم,O,noun,no
في,O,prep,yes
المريء,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يستأصل,O,verb,no
الجراح,O,noun,no
جزءا,O,noun,no
من,O,prep,yes
المريء,O,noun,no
أو,O,conj,yes
يستأصل,O,verb,no
المريء,O,noun,no
ب,O,prep,no
كامله,O,noun,no
",",O,punc,no
و,O,conj,no
ربما,O,adv,no
يستأصل,O,verb,no
النسيج,O,noun,no
المحيط,O,noun,no
ب,O,prep,no
المريء,O,noun,no
أيضا,O,adv,yes
.,O,punc,no
تعني,O,verb,no
المعالجة,O,noun,no
الكيميائية,O,adj,no
استعمال,O,noun,no
أدوية,O,noun,no
ل,O,prep,no
قتل,O,noun,no
خلايا,O,noun,no
السرطان,O,noun,no
.,O,punc,no
يعطي,O,verb,no
الطبيب,O,noun,no
المعالجة,O,noun,no
الكيميائية,O,adj,no
عادة,O,noun,yes
في,O,prep,yes
مجرى,O,noun,no
الدم,O,noun,no
ب,O,prep,no
واسطة,O,noun,no
الحقن,O,noun,no
داخل,O,noun,no
الوريد,O,noun,no
.,O,punc,no
تستخدم,O,verb,no
المعالجة,O,noun,no
الإشعاعية,O,adj,no
أشعة,O,noun,no
مرتفعة,O,adj,no
الطاقة,O,noun,no
ل,O,prep,no
قتل,O,noun,no
خلايا,O,noun,no
السرطان,O,noun,no
و,O,conj,no
منعها,O,noun,no
من,O,prep,yes
النمو,O,noun,no
و,O,conj,no
الانتشار,O,noun,no
.,O,punc,no
تأتي,O,verb,no
الأشعة,O,noun,no
التي,O,pron_rel,yes
تقتل,O,verb,no
الخلايا,O,noun,no
من,O,prep,yes
جهاز,O,noun,no
يصوب,O,verb,no
الأشعة,O,noun,no
إلى,O,prep,yes
منطقة,O,noun,no
محددة,O,adj,no
من,O,prep,yes
الجسم,O,noun,no
.,O,punc,no
التنظير,O,noun,no
الإشعاعي,O,adj,no
الداخلي,O,adj,no
هو,O,pron,yes
نوع,O,noun,no
آخر,O,adj,yes
من,O,prep,yes
العلاج,O,noun,no
الإشعاعي,O,adj,no
",",O,punc,no
حيث,O,adv_rel,yes
توضع,O,verb,no
مادة,O,noun,no
مشعة,O,adj,no
مغلقة,O,adj,no
ب,O,prep,no
إحكام,O,noun,no
في,O,prep,yes
الورم,O,noun,no
مباشرة,O,noun,no
أو,O,conj,yes
ب,O,prep,no
جواره,O,noun,no
",",O,punc,no
و,O,conj,no
ذلك,O,pron_dem,yes
ب,O,prep,no
واسطة,O,noun,no
إبرة,O,noun,no
أو,O,conj,yes
سلك,O,noun,no
أو,O,conj,yes
قثطار,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
تستعمل,O,verb,no
المعالجة,O,noun,no
الكيميائية,O,adj,no
و,O,conj,no
المعالجة,O,noun,no
الإشعاعية,O,adj,no
معا,O,noun,no
في,O,prep,yes
بعض,O,noun_quant,yes
الأحيان,O,noun,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يستعمل,O,verb,no
هذا,O,pron_dem,yes
النوع,O,noun,no
من,O,prep,yes
المعالجة,O,noun,no
وحده,O,noun,no
",",O,punc,no
أو,O,conj,yes
قبل,O,noun,no
المعالجة,O,noun,no
الجراحية,O,adj,no
",",O,punc,no
أو,O,conj,yes
بعدها,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يتاح,O,verb,no
ل,O,prep,no
المريض,O,noun,no
المشاركة,O,noun,no
قي,O,noun,no
تجارب,O,noun,no
سريرية,O,noun,no
على,O,prep,yes
الأشخاص,O,noun,no
المصابين,O,adj,no
ب,O,prep,no
السرطان,B,noun,no
المريئي,I,adj,no
.,O,punc,no
تختبر,O,verb,no
التجارب,O,noun,no
السريرية,O,adj,no
أساليب,O,noun,no
طبية,O,adj,no
و,O,conj,no
معالجات,O,noun,no
جديدة,O,adj,no
على,O,prep,yes
المرضى,O,noun,no
.,O,punc,no
يمكن,O,verb,yes
أن,O,conj_sub,yes
يؤدي,O,verb,no
السرطان,B,noun,no
المريئي,I,adj,no
و,O,conj,no
معالجته,O,noun,no
إلى,O,prep,yes
مشاكل,O,noun,no
صحية,O,adj,no
إضافية,O,adj,no
.,O,punc,no
ل,O,prep,no
ذلك,O,pron_dem,yes
",",O,punc,no
من,O,prep,yes
الضروري,O,adj,no
الحصول,O,noun,no
على,O,prep,yes
عناية,O,noun,no
داعمة,O,adj,no
قبل,O,noun,no
معالجة,O,noun,no
السرطان,O,noun,no
و,O,conj,no
في,O,prep,yes
أثنائها,O,noun,no
و,O,conj,no
بعدها,O,noun,no
.,O,punc,no
إن,O,verb_pseudo,yes
هدف,O,noun,no
الرعاية,O,noun,no
الداعمة,O,adj,no
هو,O,pron,yes
السيطرة,O,noun,no
على,O,prep,yes
الألم,O,noun,no
و,O,conj,no
الأعراض,O,noun,no
الأخرى,O,adj,no
",",O,punc,no
و,O,conj,no
تلطيف,O,verb,no
التأثيرات,O,noun,no
الجانبية,O,adj,no
ل,O,prep,no
المعالجة,O,noun,no
",",O,punc,no
و,O,conj,no
مساعدة,O,noun,no
المريض,O,adj,no
على,O,prep,yes
ضبط,O,noun,no
انفعالاته,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يعاني,O,verb,no
مرضى,O,noun,no
المراحل,O,noun,no
المتقدمة,O,adj,no
من,O,prep,yes
السرطان,B,noun,no
المريئي,I,adj,no
من,O,prep,yes
اضطراب,O,noun,no
في,O,prep,yes
البلع,O,noun,no
.,O,punc,no
و,O,conj,no
يصبح,O,verb,no
من,O,prep,yes
الصعب,O,adj,no
أو,O,conj,yes
المستحيل,O,adj,yes
عليهم,O,prep,no
تناول,O,noun,no
الطعام,O,noun,no
ب,O,prep,no
سبب,O,noun,no
عجزهم,O,noun,no
عن,O,prep,yes
البلع,O,noun,no
.,O,punc,no
ك,O,prep,yes
ما,O,pron_rel,yes
يزداد,O,verb,no
خطر,O,noun,no
دخول,O,noun,no
الطعام,O,noun,no
في,O,prep,yes
الطرق,O,noun,no
التنفسية,O,adj,no
",",O,punc,no
مما,O,prep,yes
قد,O,part_verb,yes
يؤدي,O,verb,no
إلى,O,prep,yes
التهاب,O,noun,no
رئوي,O,adj,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يقترح,O,verb,no
الطبيب,O,noun,no
طرقا,O,noun,no
ل,O,prep,no
معالجة,O,noun,no
هذه,O,pron_dem,yes
المشكلة,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يستعمل,O,verb,no
الطبيب,O,noun,no
دعامة,O,noun,no
ل,O,prep,no
فتح,O,noun,no
المريء,O,noun,no
المسدود,O,adj,no
و,O,conj,no
المحافظة,O,adj,no
عليه,O,prep,no
مفتوحا,O,adj,no
.,O,punc,no
و,O,conj,no
تتألف,O,verb,no
الدعامة,O,noun,no
من,O,prep,yes
أنبوب,O,noun,no
مصنوع,O,adj,no
من,O,prep,yes
شبكة,O,noun,no
معدنية,O,adj,no
أو,O,conj,yes
بلاستيكية,O,adj,no
.,O,punc,no
يستعمل,O,verb,no
الطبيب,O,noun,no
المنظار,O,noun,no
الداخلي,O,adj,no
ل,O,prep,no
وضع,O,noun,no
الدعامة,O,noun,no
في,O,prep,yes
مكانها,O,noun,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يستعمل,O,verb,no
الطبيب,O,noun,no
المعالجة,O,noun,no
الليزرية,O,adj,no
ل,O,prep,no
تدمير,O,noun,no
خلايا,O,noun,no
السرطان,O,noun,no
التي,O,pron_rel,yes
تغلق,O,verb,no
المريء,O,noun,no
.,O,punc,no
و,O,conj,no
يتألف,O,verb,no
الليزر,O,noun,no
من,O,prep,yes
حزمة,O,noun,no
مركزة,O,adj,no
من,O,prep,yes
ضوء,O,noun,no
قوي,O,adj,no
يقتل,O,verb,no
النسيج,O,noun,no
ب,O,prep,no
واسطة,O,noun,no
الحرارة,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
تستعمل,O,verb,no
المعالجة,O,noun,no
الضوئية,O,adj,no
الديناميكية,O,adj,no
أيضا,O,adv,yes
ل,O,prep,no
قتل,O,noun,no
خلايا,O,noun,no
السرطان,O,noun,no
التي,O,pron_rel,yes
تسد,O,verb,no
المريء,O,noun,no
",",O,punc,no
حيث,O,adv_rel,yes
يحقن,O,verb,no
المريض,O,noun,no
ب,O,prep,no
دواء,O,noun,no
يتجمع,O,verb,no
بعد,O,noun,yes
ذلك,O,pron_dem,yes
في,O,prep,yes
الخلايا,O,noun,no
السرطانية,O,adj,no
",",O,punc,no
ثم,O,conj,no
يسلط,O,verb,no
ضوء,O,noun,no
على,O,prep,yes
السرطان,O,noun,no
.,O,punc,no
و,O,conj,no
يصبح,O,verb,no
الدواء,O,noun,no
نشيطا,O,adj,no
عندما,O,noun,no
يتعرض,O,verb,no
ل,O,prep,no
الضوء,O,noun,no
",",O,punc,no
و,O,conj,no
يقوم,O,verb,no
ب,O,prep,no
قتل,O,noun,no
خلايا,O,noun,no
السرطان,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
تساعد,O,verb,no
المعالجة,O,noun,no
الإشعاعية,O,adj,no
على,O,prep,yes
تقليص,O,noun,no
حجم,O,noun,no
الورم,O,noun,no
الذي,O,pron_rel,yes
يسبب,O,verb,no
إغلاق,O,noun,no
المريء,O,adj,no
.,O,punc,no
كما,O,conj,yes
قد,O,part_verb,yes
تساعد,O,verb,no
الأشعة,O,noun,no
الداخلية,O,adj,no
أو,O,conj,yes
الخارجية,O,adj,no
على,O,prep,yes
جعل,O,noun,no
عملية,O,noun,no
البلع,O,noun,no
أكثر,O,adj_comp,yes
سهولة,O,noun,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يلجأ,O,verb,no
الطبيب,O,noun,no
إلى,O,prep,yes
التوسيع,O,noun,no
ب,O,prep,no
البالون,O,noun,no
أيضا,O,adv,yes
",",O,punc,no
حيث,O,adv_rel,yes
يدخل,O,verb,no
أنبوبا,O,noun,no
عبر,O,noun,no
الجزء,O,noun,no
المغلق,O,adj,no
من,O,prep,yes
المريء,O,noun,no
.,O,punc,no
و,O,conj,no
يساعد,O,verb,yes
البالون,O,noun,no
على,O,prep,yes
توسيع,O,noun,no
فتحة,O,noun,no
المريء,O,adj,no
.,O,punc,no
هناك,O,adv,yes
سبل,O,noun,no
أخرى,O,adj,yes
ل,O,prep,no
الاستمرار,O,noun,no
في,O,prep,yes
تغذية,O,noun,no
المريض,O,adj,no
",",O,punc,no
قد,O,part_verb,yes
يكون,O,verb,yes
منها,O,prep,no
تغيير,O,noun,no
كمية,O,noun,no
الوجبات,O,noun,no
و,O,conj,no
عددها,O,noun,no
",",O,punc,no
و,O,conj,no
إعطاء,O,noun,no
أطعمة,O,noun,no
سائلة,O,adj,no
",",O,punc,no
و,O,conj,no
استخدام,O,noun,no
أنبوب,O,noun,no
التغذية,O,noun,no
",",O,punc,no
أو,O,conj,yes
التغذية,O,noun,no
عبر,O,noun,no
الوريد,O,noun,no
.,O,punc,no
يستطيع,O,verb,no
اختصاصي,O,noun,no
التغذية,O,noun,no
أن,O,conj_sub,yes
يساعد,O,verb,yes
المريض,O,noun,no
على,O,prep,yes
وضع,O,noun,no
خطط,O,noun,no
التغذية,O,noun,no
المناسبة,O,adj,no
التي,O,pron_rel,yes
يحتاج,O,verb,no
إليها,O,prep,no
.,O,punc,no
تتعامل,O,verb,no
الرعاية,O,noun,no
الداعمة,O,adj,no
أيضا,O,adv,yes
مع,O,noun,yes
الألم,O,noun,no
الذي,O,pron_rel,yes
يصاحب,O,verb,no
السرطان,O,noun,no
و,O,conj,no
علاجاته,O,noun,no
.,O,punc,no
و,O,conj,no
يمكن,O,verb,yes
أن,O,conj_sub,yes
يقترح,O,verb,no
الطبيب,O,noun,no
أو,O,conj,yes
اختصاصي,O,noun,no
تدبير,O,noun,no
الألم,O,noun,no
طرقا,O,noun,no
ل,O,prep,no
تلطيف,O,noun,no
أو,O,conj,yes
تخفيف,O,noun,no
الألم,O,noun,no
.,O,punc,no
إن,O,verb_pseudo,yes
المعالجة,O,noun,no
الإشعاعية,O,adj,no
و,O,conj,no
الأدوية,O,noun,no
المسكنة,O,noun,no
قد,O,part_verb,yes
يكونان,O,verb,no
مفيدين,O,adj,no
.,O,punc,no
الخلاصة,O,noun,no
السرطان,B,noun,no
المريئي,I,adj,no
هو,O,pron,yes
نوع,O,noun,no
شائع,O,adj,yes
من,O,prep,yes
أنواع,O,noun,no
السرطان,O,noun,no
",",O,punc,no
حيث,O,adv_rel,yes
يجري,O,verb,no
تشخيص,O,noun,no
نصف,O,noun_quant,no
مليون,O,noun_num,no
حالة,O,noun,no
تقريبا,O,noun,no
كل,O,noun_quant,yes
سنة,O,noun,no
في,O,prep,yes
جميع,O,noun_quant,yes
أنحاء,O,noun,no
العالم,O,noun,no
.,O,punc,no
ينشأ,O,verb,no
السرطان,B,noun,no
المريئي,I,adj,no
في,O,prep,yes
خلايا,O,noun,no
الطبقة,O,noun,no
الداخلية,O,adj,no
ل,O,prep,no
المريء,O,noun,no
.,O,punc,no
و,O,conj,no
يمكن,O,verb,yes
أن,O,conj_sub,yes
يتغلغل,O,verb,no
هذا,O,pron_dem,yes
السرطان,O,noun,no
عميقا,O,adj,no
في,O,prep,yes
جدار,O,noun,no
المريء,O,noun,no
",",O,punc,no
و,O,conj,no
يغزو,O,verb,no
النسج,O,noun,no
المجاورة,O,adj,no
مع,O,noun,yes
مرور,O,noun,no
الوقت,O,noun,no
.,O,punc,no
قد,O,part_verb,yes
يستخدم,O,verb,no
الأطباء,O,noun,no
في,O,prep,yes
معالجة,O,noun,no
السرطان,B,noun,no
المريئي,I,adj,no
الجراحة,O,noun,no
",",O,punc,no
أو,O,conj,yes
المعالجة,O,noun,no
الكيميائية,O,adj,no
",",O,punc,no
أو,O,conj,yes
المعالجة,O,noun,no
الإشعاعية,O,adj,no
.,O,punc,no
أو,O,conj,yes
توليفة,O,noun_prop,no
من,O,prep,yes
بعض,O,noun_quant,yes
هذه,O,pron_dem,yes
الطرق,O,noun,no
.,O,punc,no
يكون,O,verb,yes
السرطان,B,noun,no
المريئي,I,adj,no
أكثر,O,adj_comp,yes
قابلية,O,noun,no
ل,O,prep,no
المعالجة,O,noun,no
في,O,prep,yes
مراحله,O,noun,no
المبكرة,O,adj,no
.,O,punc,no
و,O,conj,no
لقد,O,part_verb,no
حققت,O,verb,no
البحوث,O,noun,no
والدراسات,O,noun,no
إنجازات,O,noun,no
تساعد,O,verb,no
المرضى,O,noun,no
على,O,prep,yes
الحياة,O,noun,no
ل,O,prep,no
فترة,O,noun,no
أطول,O,adj_comp,no
",",O,punc,no
و,O,conj,no
هي,O,pron,yes
مستمرة,O,adj,no
في,O,prep,yes
البحث,O,noun,no
عن,O,prep,yes
طرق,O,noun,no
أفضل,O,adj_comp,yes
ل,O,prep,no
العناية,O,noun,no
ب,O,prep,no
المرضى,O,noun,no
المصابين,O,noun,no
ب,O,prep,no
السرطان,B,noun,no
المريئي,I,adj,no
سرطان,B,noun,no
المعدة,I,noun,no
هو,O,pron,yes
نوع,O,noun,no
شائع,O,adj,yes
من,O,prep,yes
السرطان,O,noun,no
",",O,punc,no
يصيب,O,verb,no
المعدة,O,noun,no
",",O,punc,no
أي,O,part,yes
العضو,O,noun,no
المجوف,O,adj,no
الموجود,O,adj,no
في,O,prep,yes
أعلى,O,adj_comp,no
البطن,O,noun,no
.,O,punc,no
تشكل,O,verb,no
المعدة,O,noun,no
جزءا,O,noun,no
من,O,prep,yes
جهاز,O,noun,no
الهضم,O,noun,no
الذي,O,pron_rel,yes
يضم,O,verb,no
الأعضاء,O,noun,no
التي,O,pron_rel,yes
تتلقى,O,verb,no
الطعام,O,noun,no
و,O,conj,no
تحوله,O,noun,no
إلى,O,prep,yes
منتجات,O,noun,no
يستطيع,O,verb,no
الجسم,O,noun,no
استخدامها,O,noun,no
من,O,prep,yes
أجل,O,noun,yes
إنتاج,O,noun,no
الطاقة,O,noun,no
الضرورية,O,adj,no
ل,O,prep,no
بقائه,O,noun,no
في,O,prep,yes
صحة,O,noun,no
جيدة,O,adj,no
.,O,punc,no
بعد,O,noun,yes
عملية,O,noun,no
الهضم,O,noun,no
",",O,punc,no
يطرح,O,verb,no
الجسم,O,noun,no
المواد,O,noun,no
التي,O,pron_rel,yes
لا,O,part_neg,yes
يستطيع,O,verb,no
الاستفادة,O,noun,no
منها,O,prep,no
إلى,O,prep,yes
الخارج,O,noun,no
ب,O,prep,no
واسطة,O,noun,no
التغوط,O,noun,no
.,O,punc,no
تقوم,O,verb,no
المعدة,O,noun,no
ب,O,prep,no
إفراز,O,noun,no
الحمض,O,noun,no
و,O,conj,no
الإنزيمات,O,noun,no
ل,O,prep,no
هضم,O,noun,no
الطعام,O,noun,no
",",O,punc,no
و,O,conj,no
هي,O,pron,yes
تهضم,O,verb,no
الطعام,O,noun,no
و,O,conj,no
تحوله,O,noun,no
إلى,O,prep,yes
سائل,O,noun,no
.,O,punc,no
تقوم,O,verb,no
العضلات,O,noun,no
الموجودة,O,adj,no
في,O,prep,yes
جدران,O,noun,no
المعدة,O,adj,no
ب,O,prep,no
دفع,O,noun,no
هذا,O,pron_dem,yes
السائل,O,noun,no
إلى,O,prep,yes
الأمعاء,O,noun,no
الدقيقة,O,adj,no
.,O,punc,no
تنمو,O,verb,no
خلايا,O,noun,no
الجسم,O,noun,no
الطبيعية,O,adj,no
و,O,conj,no
تموت,O,verb,no
وفق,O,noun,no
آلية,O,noun,no
مضبوطة,O,adj,no
.,O,punc,no
و,O,conj,no
تستمر,O,verb,no
الخلايا,O,noun,no
ب,O,prep,no
النمو,O,noun,no
و,O,conj,no
الانقسام,O,noun,no
ب,O,prep,no
شكل,O,noun,yes
فوضوي,O,adj,no
في,O,prep,yes
بعض,O,noun_quant,yes
الأحيان,O,noun,no
.,O,punc,no
و,O,conj,no
لا,O,part_neg,yes
تموت,O,verb,no
الخلايا,O,noun,no
الهرمة,O,adj,no
أو,O,conj,yes
التالفة,O,noun,no
ك,O,prep,yes
ما,O,pron_rel,yes
ينبغي,O,verb,no
ل,O,prep,no
ها,O,pron_dem,no
أن,O,conj_sub,yes
تفعل,O,verb,no
",",O,punc,no
بل,O,conj,no
تتراكم,O,verb,no
هذه,O,pron_dem,yes
الخلايا,O,noun,no
مع,O,noun,yes
مرور,O,noun,no
الوقت,O,noun,no
و,O,conj,no
تسبب,O,verb,no
نموا,O,noun,no
شاذا,O,noun,no
يسمى,O,verb,no
ورما,O,noun,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
تنتشر,O,verb,yes
الخلايا,O,noun,no
السرطانية,O,adj,no
إلى,O,prep,yes
مختلف,O,noun,no
أجزاء,O,noun,no
الجسم,O,noun,no
عبر,O,noun,no
